#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0032660	Regulation of interleukin-17 production	3	41	1.67	0.0025	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000365380	IL2,IFNG,FOXP3
GO:0002861	Regulation of inflammatory response to antigenic stimulus	3	42	1.66	0.0027	9606.ENSP00000324890,9606.ENSP00000398698,9606.ENSP00000412237	CD28,TNF,IL10
GO:0002677	Negative regulation of chronic inflammatory response	2	5	2.41	0.0028	9606.ENSP00000365380,9606.ENSP00000412237	FOXP3,IL10
GO:0032735	Positive regulation of interleukin-12 production	3	43	1.65	0.0028	9606.ENSP00000229135,9606.ENSP00000359663,9606.ENSP00000361359	IFNG,CD40LG,CD40
GO:0034341	Response to interferon-gamma	4	127	1.3	0.0028	9606.ENSP00000229135,9606.ENSP00000358501,9606.ENSP00000361359,9606.ENSP00000398698	IFNG,CD58,CD40,TNF
GO:0045058	T cell selection	3	43	1.65	0.0028	9606.ENSP00000011653,9606.ENSP00000324890,9606.ENSP00000365380	CD4,CD28,FOXP3
GO:0045590	Negative regulation of regulatory T cell differentiation	2	5	2.41	0.0028	9606.ENSP00000203629,9606.ENSP00000497102	LAG3,CTLA4
GO:0070232	Regulation of T cell apoptotic process	3	43	1.65	0.0028	9606.ENSP00000266557,9606.ENSP00000335062,9606.ENSP00000370989	CD27,PDCD1,CD274
GO:0043066	Negative regulation of apoptotic process	8	891	0.76	0.0030	9606.ENSP00000226730,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000324890,9606.ENSP00000335062,9606.ENSP00000359663,9606.ENSP00000398698,9606.ENSP00000412237	IL2,ICAM1,CD27,CD28,PDCD1,CD40LG,TNF,IL10
GO:0006950	Response to stress	15	3358	0.45	0.0031	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497102,9606.ENSP00000497910	CD4,LAG3,IFNG,HAVCR2,CD2,CD58,CD40LG,CD40,FOXP3,CD83,TNFRSF4,TNF,IL10,CTLA4,B2M
GO:0030890	Positive regulation of B cell proliferation	3	45	1.63	0.0031	9606.ENSP00000226730,9606.ENSP00000361359,9606.ENSP00000368538	IL2,CD40,TNFRSF4
GO:0002517	T cell tolerance induction	2	6	2.33	0.0035	9606.ENSP00000319476,9606.ENSP00000365380	ICOS,FOXP3
GO:0032687	Negative regulation of interferon-alpha production	2	6	2.33	0.0035	9606.ENSP00000312002,9606.ENSP00000412237	HAVCR2,IL10
GO:0032831	Positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	2	6	2.33	0.0035	9606.ENSP00000229135,9606.ENSP00000365380	IFNG,FOXP3
GO:0032103	Positive regulation of response to external stimulus	6	453	0.93	0.0036	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000398698	LAG3,IL2,IFNG,HAVCR2,CD28,TNF
GO:0051247	Positive regulation of protein metabolic process	10	1512	0.62	0.0037	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000398698	CD4,IL2,IFNG,CD80,CD28,CD86,CD40LG,CD40,FOXP3,TNF
GO:0009967	Positive regulation of signal transduction	10	1525	0.62	0.0039	9606.ENSP00000011653,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000398698,9606.ENSP00000412237	CD4,CD80,ICAM1,CD27,HAVCR2,CD28,CD86,CD40,TNF,IL10
GO:0051093	Negative regulation of developmental process	8	933	0.74	0.0039	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000335062,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000497102,9606.ENSP00000497910	LAG3,IL2,IFNG,PDCD1,FOXP3,TNF,CTLA4,B2M
GO:0045596	Negative regulation of cell differentiation	7	685	0.81	0.0041	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000497102,9606.ENSP00000497910	LAG3,IL2,IFNG,FOXP3,TNF,CTLA4,B2M
GO:0032713	Negative regulation of interleukin-4 production	2	7	2.26	0.0043	9606.ENSP00000365380,9606.ENSP00000368450	FOXP3,CD83
GO:0034756	Regulation of iron ion transport	2	7	2.26	0.0043	9606.ENSP00000229135,9606.ENSP00000497910	IFNG,B2M
GO:0045066	Regulatory T cell differentiation	2	7	2.26	0.0043	9606.ENSP00000324890,9606.ENSP00000365380	CD28,FOXP3
GO:0050729	Positive regulation of inflammatory response	4	145	1.24	0.0043	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000398698	IL2,IFNG,CD28,TNF
GO:0071316	Cellular response to nicotine	2	7	2.26	0.0043	9606.ENSP00000398698,9606.ENSP00000497910	TNF,B2M
GO:0042100	B cell proliferation	3	53	1.56	0.0046	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000412237	CD40LG,CD40,IL10
GO:0043491	Protein kinase B signaling	3	53	1.56	0.0046	9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000398698	CD28,CD40,TNF
GO:0043410	Positive regulation of MAPK cascade	6	481	0.9	0.0047	9606.ENSP00000011653,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000361359,9606.ENSP00000398698	CD4,ICAM1,CD27,HAVCR2,CD40,TNF
GO:0007155	Cell adhesion	8	965	0.72	0.0048	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000264832,9606.ENSP00000319476,9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000359663,9606.ENSP00000398698	CD4,IL2,ICAM1,ICOS,CD2,CD58,CD40LG,TNF
GO:0032101	Regulation of response to external stimulus	8	964	0.72	0.0048	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	LAG3,IL2,IFNG,HAVCR2,CD28,FOXP3,TNF,IL10
GO:0071345	Cellular response to cytokine stimulus	7	711	0.8	0.0049	9606.ENSP00000011653,9606.ENSP00000229135,9606.ENSP00000264832,9606.ENSP00000358501,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000398698	CD4,IFNG,ICAM1,CD58,CD40,TNFRSF4,TNF
GO:0001909	Leukocyte mediated cytotoxicity	3	56	1.53	0.0053	9606.ENSP00000203629,9606.ENSP00000358490,9606.ENSP00000497910	LAG3,CD2,B2M
GO:0007159	Leukocyte cell-cell adhesion	3	56	1.53	0.0053	9606.ENSP00000264832,9606.ENSP00000359663,9606.ENSP00000398698	ICAM1,CD40LG,TNF
GO:0002823	Negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	3	57	1.52	0.0055	9606.ENSP00000226730,9606.ENSP00000312002,9606.ENSP00000365380	IL2,HAVCR2,FOXP3
GO:0042742	Defense response to bacterium	5	306	1.02	0.0055	9606.ENSP00000011653,9606.ENSP00000312002,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,HAVCR2,TNF,IL10,B2M
GO:0002763	Positive regulation of myeloid leukocyte differentiation	3	58	1.52	0.0057	9606.ENSP00000011653,9606.ENSP00000229135,9606.ENSP00000398698	CD4,IFNG,TNF
GO:1902533	Positive regulation of intracellular signal transduction	8	997	0.71	0.0059	9606.ENSP00000011653,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000398698	CD4,ICAM1,CD27,HAVCR2,CD28,CD86,CD40,TNF
GO:0045428	Regulation of nitric oxide biosynthetic process	3	59	1.51	0.0060	9606.ENSP00000229135,9606.ENSP00000398698,9606.ENSP00000412237	IFNG,TNF,IL10
GO:0034138	Toll-like receptor 3 signaling pathway	2	9	2.15	0.0062	9606.ENSP00000312002,9606.ENSP00000398698	HAVCR2,TNF
GO:0035739	CD4-positive, alpha-beta T cell proliferation	2	9	2.15	0.0062	9606.ENSP00000324890,9606.ENSP00000365380	CD28,FOXP3
GO:1900222	Negative regulation of amyloid-beta clearance	2	9	2.15	0.0062	9606.ENSP00000229135,9606.ENSP00000398698	IFNG,TNF
GO:0002224	Toll-like receptor signaling pathway	3	61	1.49	0.0065	9606.ENSP00000312002,9606.ENSP00000361359,9606.ENSP00000398698	HAVCR2,CD40,TNF
GO:0032720	Negative regulation of tumor necrosis factor production	3	61	1.49	0.0065	9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000412237	HAVCR2,FOXP3,IL10
GO:0097190	Apoptotic signaling pathway	5	318	1.0	0.0065	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000266557,9606.ENSP00000324890,9606.ENSP00000398698	IL2,IFNG,CD27,CD28,TNF
GO:0042116	Macrophage activation	3	62	1.49	0.0067	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000398698	IFNG,HAVCR2,TNF
GO:0033077	T cell differentiation in thymus	3	63	1.48	0.0070	9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000497910	CD28,FOXP3,B2M
GO:0031343	Positive regulation of cell killing	3	64	1.47	0.0073	9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000497910	LAG3,IFNG,B2M
GO:0035710	CD4-positive, alpha-beta T cell activation	3	64	1.47	0.0073	9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000368450	CD28,FOXP3,CD83
GO:0032757	Positive regulation of interleukin-8 production	3	65	1.47	0.0076	9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000398698	CD2,CD58,TNF
GO:0043433	Negative regulation of DNA-binding transcription factor activity	4	174	1.16	0.0076	9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000412237	HAVCR2,FOXP3,TNFRSF4,IL10
GO:0071356	Cellular response to tumor necrosis factor	4	175	1.16	0.0078	9606.ENSP00000358501,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000398698	CD58,CD40,TNFRSF4,TNF
GO:0051052	Regulation of DNA metabolic process	6	541	0.85	0.0082	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	IL2,CD28,CD40,FOXP3,TNF,IL10
GO:0098609	Cell-cell adhesion	6	542	0.85	0.0082	9606.ENSP00000264832,9606.ENSP00000319476,9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000359663,9606.ENSP00000398698	ICAM1,ICOS,CD2,CD58,CD40LG,TNF
GO:0072577	Endothelial cell apoptotic process	2	11	2.06	0.0083	9606.ENSP00000398698,9606.ENSP00000412237	TNF,IL10
GO:1900121	Negative regulation of receptor binding	2	11	2.06	0.0083	9606.ENSP00000412237,9606.ENSP00000497910	IL10,B2M
GO:2000320	Negative regulation of T-helper 17 cell differentiation	2	11	2.06	0.0083	9606.ENSP00000226730,9606.ENSP00000365380	IL2,FOXP3
GO:0080134	Regulation of response to stress	9	1373	0.62	0.0087	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	LAG3,IL2,IFNG,CD27,HAVCR2,CD28,FOXP3,TNF,IL10
GO:0032722	Positive regulation of chemokine production	3	71	1.43	0.0094	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000398698	IFNG,HAVCR2,TNF
GO:0032661	Regulation of interleukin-18 production	2	12	2.02	0.0095	9606.ENSP00000398698,9606.ENSP00000412237	TNF,IL10
GO:0032732	Positive regulation of interleukin-1 production	3	73	1.42	0.0100	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000398698	IFNG,HAVCR2,TNF
GO:0002863	Positive regulation of inflammatory response to antigenic stimulus	2	13	1.99	0.0108	9606.ENSP00000324890,9606.ENSP00000398698	CD28,TNF
GO:0033084	Regulation of immature T cell proliferation in thymus	2	13	1.99	0.0108	9606.ENSP00000365380,9606.ENSP00000478699	FOXP3,TNFRSF9
GO:2000562	Negative regulation of CD4-positive, alpha-beta T cell proliferation	2	14	1.96	0.0121	9606.ENSP00000365380,9606.ENSP00000370989	FOXP3,CD274
GO:0044092	Negative regulation of molecular function	8	1143	0.65	0.0132	9606.ENSP00000229135,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	IFNG,CD27,HAVCR2,FOXP3,TNFRSF4,TNF,IL10,B2M
GO:0002903	Negative regulation of B cell apoptotic process	2	15	1.93	0.0136	9606.ENSP00000226730,9606.ENSP00000335062	IL2,PDCD1
GO:0032700	Negative regulation of interleukin-17 production	2	15	1.93	0.0136	9606.ENSP00000229135,9606.ENSP00000365380	IFNG,FOXP3
GO:0034116	Positive regulation of heterotypic cell-cell adhesion	2	15	1.93	0.0136	9606.ENSP00000398698,9606.ENSP00000412237	TNF,IL10
GO:0045348	Positive regulation of MHC class II biosynthetic process	2	15	1.93	0.0136	9606.ENSP00000229135,9606.ENSP00000412237	IFNG,IL10
GO:0032102	Negative regulation of response to external stimulus	5	387	0.91	0.0141	9606.ENSP00000226730,9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	IL2,HAVCR2,FOXP3,TNF,IL10
GO:0070374	Positive regulation of ERK1 and ERK2 cascade	4	213	1.08	0.0149	9606.ENSP00000011653,9606.ENSP00000264832,9606.ENSP00000312002,9606.ENSP00000398698	CD4,ICAM1,HAVCR2,TNF
GO:0070234	Positive regulation of T cell apoptotic process	2	16	1.9	0.0150	9606.ENSP00000335062,9606.ENSP00000370989	PDCD1,CD274
GO:0045637	Regulation of myeloid cell differentiation	4	214	1.07	0.0151	9606.ENSP00000011653,9606.ENSP00000229135,9606.ENSP00000398698,9606.ENSP00000497910	CD4,IFNG,TNF,B2M
GO:0051246	Regulation of protein metabolic process	12	2622	0.46	0.0156	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000266557,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	CD4,IL2,IFNG,CD80,CD27,CD28,CD86,CD40LG,CD40,FOXP3,TNF,IL10
GO:0048143	Astrocyte activation	2	17	1.87	0.0167	9606.ENSP00000229135,9606.ENSP00000398698	IFNG,TNF
GO:0051044	Positive regulation of membrane protein ectodomain proteolysis	2	17	1.87	0.0167	9606.ENSP00000229135,9606.ENSP00000398698	IFNG,TNF
GO:0032088	Negative regulation of NF-kappaB transcription factor activity	3	90	1.33	0.0170	9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000412237	HAVCR2,FOXP3,IL10
GO:0065009	Regulation of molecular function	13	3085	0.43	0.0177	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,IL2,IFNG,CD27,HAVCR2,CD86,CD40LG,CD40,FOXP3,TNFRSF4,TNF,IL10,B2M
GO:0071902	Positive regulation of protein serine/threonine kinase activity	4	226	1.05	0.0181	9606.ENSP00000229135,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000398698	IFNG,CD40LG,CD40,TNF
GO:0001816	Cytokine production	2	18	1.85	0.0182	9606.ENSP00000365380,9606.ENSP00000398698	FOXP3,TNF
GO:0032695	Negative regulation of interleukin-12 production	2	18	1.85	0.0182	9606.ENSP00000412237,9606.ENSP00000419085	IL10,TIGIT
GO:0019882	Antigen processing and presentation	3	93	1.31	0.0184	9606.ENSP00000264832,9606.ENSP00000386559,9606.ENSP00000497910	ICAM1,CD8A,B2M
GO:0016064	Immunoglobulin mediated immune response	3	95	1.3	0.0195	9606.ENSP00000266557,9606.ENSP00000359663,9606.ENSP00000365380	CD27,CD40LG,FOXP3
GO:0031348	Negative regulation of defense response	4	232	1.04	0.0196	9606.ENSP00000226730,9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000412237	IL2,HAVCR2,FOXP3,IL10
GO:0002281	Macrophage activation involved in immune response	2	19	1.83	0.0198	9606.ENSP00000229135,9606.ENSP00000312002	IFNG,HAVCR2
GO:0030889	Negative regulation of B cell proliferation	2	19	1.83	0.0198	9606.ENSP00000412237,9606.ENSP00000497102	IL10,CTLA4
GO:2000353	Positive regulation of endothelial cell apoptotic process	2	19	1.83	0.0198	9606.ENSP00000359663,9606.ENSP00000361359	CD40LG,CD40
GO:0010557	Positive regulation of macromolecule biosynthetic process	10	1935	0.52	0.0212	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	CD4,IL2,IFNG,CD80,CD28,CD86,CD40,FOXP3,TNF,IL10
GO:0002837	Regulation of immune response to tumor cell	2	20	1.8	0.0213	9606.ENSP00000312002,9606.ENSP00000370989	HAVCR2,CD274
GO:0031645	Negative regulation of nervous system process	2	20	1.8	0.0213	9606.ENSP00000398698,9606.ENSP00000412237	TNF,IL10
GO:0044093	Positive regulation of molecular function	9	1587	0.56	0.0220	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,IL2,IFNG,CD86,CD40LG,CD40,TNF,IL10,B2M
GO:0032760	Positive regulation of tumor necrosis factor production	3	101	1.28	0.0221	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000358490	IFNG,HAVCR2,CD2
GO:1902004	Positive regulation of amyloid-beta formation	2	21	1.78	0.0227	9606.ENSP00000229135,9606.ENSP00000398698	IFNG,TNF
GO:0071346	Cellular response to interferon-gamma	3	105	1.26	0.0245	9606.ENSP00000229135,9606.ENSP00000358501,9606.ENSP00000398698	IFNG,CD58,TNF
GO:0045624	Positive regulation of T-helper cell differentiation	2	22	1.76	0.0246	9606.ENSP00000264246,9606.ENSP00000332049	CD80,CD86
GO:0045190	Isotype switching	2	23	1.74	0.0264	9606.ENSP00000359663,9606.ENSP00000365380	CD40LG,FOXP3
GO:0045822	Negative regulation of heart contraction	2	23	1.74	0.0264	9606.ENSP00000226730,9606.ENSP00000398698	IL2,TNF
GO:0031328	Positive regulation of cellular biosynthetic process	10	2041	0.49	0.0305	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	CD4,IL2,IFNG,CD80,CD28,CD86,CD40,FOXP3,TNF,IL10
GO:0051091	Positive regulation of DNA-binding transcription factor activity	4	267	0.98	0.0305	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000398698,9606.ENSP00000412237	CD40LG,CD40,TNF,IL10
GO:0045935	Positive regulation of nucleobase-containing compound metabolic process	10	2056	0.49	0.0322	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	CD4,IL2,IFNG,CD80,CD28,CD86,CD40,FOXP3,TNF,IL10
GO:0045672	Positive regulation of osteoclast differentiation	2	26	1.69	0.0326	9606.ENSP00000229135,9606.ENSP00000398698	IFNG,TNF
GO:0042832	Defense response to protozoan	2	27	1.67	0.0348	9606.ENSP00000361359,9606.ENSP00000412237	CD40,IL10
GO:0043032	Positive regulation of macrophage activation	2	27	1.67	0.0348	9606.ENSP00000312002,9606.ENSP00000412237	HAVCR2,IL10
GO:0045893	Positive regulation of transcription, DNA-templated	9	1710	0.52	0.0355	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	CD4,IL2,CD80,CD28,CD86,CD40,FOXP3,TNF,IL10
GO:0030225	Macrophage differentiation	2	29	1.64	0.0388	9606.ENSP00000011653,9606.ENSP00000229135	CD4,IFNG
GO:0048731	System development	14	3867	0.36	0.0403	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000229729,9606.ENSP00000312002,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000359663,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,IL2,IFNG,SLC44A4,HAVCR2,ICOS,CD28,CD40LG,FOXP3,CD83,CD8A,TNF,IL10,B2M
GO:0097421	Liver regeneration	2	30	1.63	0.0411	9606.ENSP00000398698,9606.ENSP00000412237	TNF,IL10
GO:0002285	Lymphocyte activation involved in immune response	3	130	1.17	0.0415	9606.ENSP00000264832,9606.ENSP00000359663,9606.ENSP00000365380	ICAM1,CD40LG,FOXP3
GO:0050830	Defense response to Gram-positive bacterium	3	130	1.17	0.0415	9606.ENSP00000312002,9606.ENSP00000398698,9606.ENSP00000497910	HAVCR2,TNF,B2M
GO:0001774	Microglial cell activation	2	31	1.61	0.0429	9606.ENSP00000229135,9606.ENSP00000398698	IFNG,TNF
GO:0002825	Regulation of T-helper 1 type immune response	2	31	1.61	0.0429	9606.ENSP00000264246,9606.ENSP00000312002	CD80,HAVCR2
GO:1903203	Regulation of oxidative stress-induced neuron death	2	31	1.61	0.0429	9606.ENSP00000398698,9606.ENSP00000412237	TNF,IL10
GO:2000352	Negative regulation of endothelial cell apoptotic process	2	31	1.61	0.0429	9606.ENSP00000264832,9606.ENSP00000412237	ICAM1,IL10
GO:0002573	Myeloid leukocyte differentiation	3	134	1.15	0.0441	9606.ENSP00000011653,9606.ENSP00000229135,9606.ENSP00000398698	CD4,IFNG,TNF
GO:0051054	Positive regulation of DNA metabolic process	4	304	0.92	0.0452	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000398698	IL2,CD28,CD40,TNF
GO:0006355	Regulation of transcription, DNA-templated	13	3460	0.38	0.0455	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000398698,9606.ENSP00000412237	CD4,IL2,IFNG,CD80,HAVCR2,CD28,CD86,CD40LG,CD40,FOXP3,TNFRSF4,TNF,IL10
GO:0030335	Positive regulation of cell migration	5	529	0.78	0.0462	9606.ENSP00000229135,9606.ENSP00000264832,9606.ENSP00000361359,9606.ENSP00000370989,9606.ENSP00000398698	IFNG,ICAM1,CD40,CD274,TNF
GO:0042267	Natural killer cell mediated cytotoxicity	2	33	1.59	0.0468	9606.ENSP00000203629,9606.ENSP00000358490	LAG3,CD2
GO:0061028	Establishment of endothelial barrier	2	33	1.59	0.0468	9606.ENSP00000264832,9606.ENSP00000365380	ICAM1,FOXP3
GO:1903900	Regulation of viral life cycle	3	139	1.14	0.0478	9606.ENSP00000011653,9606.ENSP00000324890,9606.ENSP00000398698	CD4,CD28,TNF
