#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:2000026	Regulation of multicellular organismal development	14	1389	0.67	4.99e-05	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000489597,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,CD80,CD28,CD86,CD40,FOXP3,LGALS9,PTPN6,IL10,PTPN11,CTLA4
GO:0032831	Positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	3	6	2.37	5.91e-05	9606.ENSP00000229135,9606.ENSP00000365380,9606.ENSP00000378856	IFNG,FOXP3,LGALS9
GO:0010941	Regulation of cell death	15	1651	0.63	6.37e-05	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000335062,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000497102	IL2,IFNG,CD28,TNFRSF18,PDCD1,FYN,VTCN1,CD40,CD274,LGALS9,PTPN6,IL10,IDO1,LCK,CTLA4
GO:0030097	Hemopoiesis	10	655	0.85	7.54e-05	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000477713,9606.ENSP00000489597	CD4,IL2,IFNG,CD28,FOXP3,CD8A,PTPN6,IL10,LCK,PTPN11
GO:0006950	Response to stress	21	3358	0.47	7.68e-05	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000362108,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129,9606.ENSP00000489597,9606.ENSP00000497102	CD4,LAG3,IFNG,HAVCR2,ICOSLG,FYN,CD40,LCN2,FOXP3,TNFRSF4,LGALS9,PTPN6,IL10,IDO1,LCK,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996,PTPN11,CTLA4
GO:0043065	Positive regulation of apoptotic process	9	507	0.92	8.41e-05	9606.ENSP00000229135,9606.ENSP00000335062,9606.ENSP00000361359,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000497102	IFNG,PDCD1,CD40,CD274,LGALS9,IL10,IDO1,LCK,CTLA4
GO:0042981	Regulation of apoptotic process	14	1462	0.65	8.75e-05	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000335062,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000497102	IL2,IFNG,CD28,TNFRSF18,PDCD1,VTCN1,CD40,CD274,LGALS9,PTPN6,IL10,IDO1,LCK,CTLA4
GO:0002858	Regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	3	8	2.25	0.00011	9606.ENSP00000252483,9606.ENSP00000312002,9606.ENSP00000402060	NECTIN2,HAVCR2,PVR
GO:0002460	Adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	6	169	1.22	0.00013	9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152	CD40,FOXP3,CD8A,LOC102723407,IGHV3-16,IGHV3-43D
GO:0002521	Leukocyte differentiation	8	396	0.98	0.00013	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000412237,9606.ENSP00000477713	CD4,IL2,IFNG,CD28,FOXP3,CD8A,IL10,LCK
GO:0030217	T cell differentiation	6	171	1.22	0.00014	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000477713	CD4,IL2,CD28,FOXP3,CD8A,LCK
GO:0030098	Lymphocyte differentiation	7	279	1.07	0.00016	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000412237,9606.ENSP00000477713	CD4,IL2,CD28,FOXP3,CD8A,IL10,LCK
GO:0032733	Positive regulation of interleukin-10 production	4	40	1.67	0.00016	9606.ENSP00000324890,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000419085	CD28,CD274,LGALS9,TIGIT
GO:0002676	Regulation of chronic inflammatory response	3	10	2.15	0.00018	9606.ENSP00000365380,9606.ENSP00000412237,9606.ENSP00000430950	FOXP3,IL10,IDO1
GO:0048304	Positive regulation of isotype switching to IgG isotypes	3	10	2.15	0.00018	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000361359	IL2,CD28,CD40
GO:0002891	Positive regulation of immunoglobulin mediated immune response	4	42	1.65	0.00019	9606.ENSP00000226730,9606.ENSP00000252483,9606.ENSP00000324890,9606.ENSP00000361359	IL2,NECTIN2,CD28,CD40
GO:0019724	B cell mediated immunity	5	99	1.37	0.00019	9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152	CD40,FOXP3,LOC102723407,IGHV3-16,IGHV3-43D
GO:0045622	Regulation of T-helper cell differentiation	4	42	1.65	0.00019	9606.ENSP00000226730,9606.ENSP00000264246,9606.ENSP00000332049,9606.ENSP00000365380	IL2,CD80,CD86,FOXP3
GO:0032735	Positive regulation of interleukin-12 production	4	43	1.64	0.00020	9606.ENSP00000229135,9606.ENSP00000361359,9606.ENSP00000378856,9606.ENSP00000430950	IFNG,CD40,LGALS9,IDO1
GO:0002833	Positive regulation of response to biotic stimulus	6	187	1.18	0.00022	9606.ENSP00000203629,9606.ENSP00000252483,9606.ENSP00000312002,9606.ENSP00000346671,9606.ENSP00000370989,9606.ENSP00000402060	LAG3,NECTIN2,HAVCR2,FYN,CD274,PVR
GO:0042113	B cell activation	6	189	1.17	0.00023	9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000412237,9606.ENSP00000485129	CD86,ICOSLG,CD40,FOXP3,IL10,LOC102723996
GO:0060255	Regulation of macromolecule metabolic process	28	6249	0.32	0.00024	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000329932,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000485129,9606.ENSP00000489597	CD4,LAG3,IL2,IFNG,CD80,HAVCR2,LGALS9B,CD276,CD28,TNFRSF18,LGALS9C,CD86,ICOSLG,FYN,VTCN1,CD40,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,TIGIT,IDO1,LCK,LOC102723996,PTPN11
GO:1903557	Positive regulation of tumor necrosis factor superfamily cytokine production	5	105	1.35	0.00024	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000378856,9606.ENSP00000489597	IFNG,HAVCR2,CD86,LGALS9,PTPN11
GO:0042742	Defense response to bacterium	7	306	1.03	0.00026	9606.ENSP00000011653,9606.ENSP00000312002,9606.ENSP00000362108,9606.ENSP00000412237,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152	CD4,HAVCR2,LCN2,IL10,LOC102723407,IGHV3-16,IGHV3-43D
GO:0002645	Positive regulation of tolerance induction	3	12	2.07	0.00027	9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000430950	FOXP3,CD274,IDO1
GO:0045581	Negative regulation of T cell differentiation	4	47	1.6	0.00027	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000365380,9606.ENSP00000497102	LAG3,IL2,FOXP3,CTLA4
GO:0032715	Negative regulation of interleukin-6 production	4	48	1.59	0.00029	9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000391592,9606.ENSP00000412237	HAVCR2,FOXP3,PTPN6,IL10
GO:0019222	Regulation of metabolic process	29	6784	0.3	0.00034	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000329932,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000362108,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000485129,9606.ENSP00000489597	CD4,LAG3,IL2,IFNG,CD80,HAVCR2,LGALS9B,CD276,CD28,TNFRSF18,LGALS9C,CD86,ICOSLG,FYN,VTCN1,CD40,LCN2,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,TIGIT,IDO1,LCK,LOC102723996,PTPN11
GO:0002839	Positive regulation of immune response to tumor cell	3	15	1.97	0.00047	9606.ENSP00000252483,9606.ENSP00000370989,9606.ENSP00000402060	NECTIN2,CD274,PVR
GO:0002707	Negative regulation of lymphocyte mediated immunity	4	56	1.53	0.00051	9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592	HAVCR2,FOXP3,LGALS9,PTPN6
GO:0002823	Negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	4	57	1.52	0.00055	9606.ENSP00000226730,9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000391592	IL2,HAVCR2,FOXP3,PTPN6
GO:0051247	Positive regulation of protein metabolic process	13	1512	0.61	0.00065	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000332049,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000477713,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,CD28,TNFRSF18,CD86,FYN,CD40,FOXP3,LGALS9,LCK,PTPN11
GO:0031348	Negative regulation of defense response	6	232	1.08	0.00067	9606.ENSP00000226730,9606.ENSP00000312002,9606.ENSP00000346671,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000412237	IL2,HAVCR2,FYN,FOXP3,LGALS9,IL10
GO:0009967	Positive regulation of signal transduction	13	1525	0.6	0.00070	9606.ENSP00000011653,9606.ENSP00000252483,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000477713,9606.ENSP00000489597	CD4,NECTIN2,CD80,HAVCR2,CD28,CD86,FYN,CD40,LGALS9,PTPN6,IL10,LCK,PTPN11
GO:1901700	Response to oxygen-containing compound	13	1547	0.6	0.00080	9606.ENSP00000226730,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000485129	IL2,CD80,HAVCR2,CD86,ICOSLG,FYN,FOXP3,CD274,LGALS9,PDCD1LG2,IL10,IDO1,LOC102723996
GO:0031343	Positive regulation of cell killing	4	64	1.47	0.00081	9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000252483,9606.ENSP00000402060	LAG3,IFNG,NECTIN2,PVR
GO:0050727	Regulation of inflammatory response	7	371	0.95	0.00083	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000346671,9606.ENSP00000365380,9606.ENSP00000412237,9606.ENSP00000430950	IL2,IFNG,CD28,FYN,FOXP3,IL10,IDO1
GO:0045089	Positive regulation of innate immune response	5	144	1.21	0.00095	9606.ENSP00000203629,9606.ENSP00000252483,9606.ENSP00000312002,9606.ENSP00000346671,9606.ENSP00000402060	LAG3,NECTIN2,HAVCR2,FYN,PVR
GO:0006954	Inflammatory response	8	538	0.84	0.0010	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000378856,9606.ENSP00000412237,9606.ENSP00000430950	IFNG,HAVCR2,CD40,FOXP3,TNFRSF4,LGALS9,IL10,IDO1
GO:0045595	Regulation of cell differentiation	13	1582	0.59	0.0010	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000489597,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,CD80,CD28,CD86,FOXP3,LGALS9,PTPN6,IL10,PTPN11,CTLA4
GO:0042221	Response to chemical	21	4010	0.39	0.0011	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000328207,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000485129,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,HAVCR2,TNFRSF18,CD86,ICOSLG,FYN,CD40,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,IDO1,LCK,LOC102723996,PTPN11
GO:0002902	Regulation of B cell apoptotic process	3	22	1.81	0.0012	9606.ENSP00000226730,9606.ENSP00000335062,9606.ENSP00000412237	IL2,PDCD1,IL10
GO:0001934	Positive regulation of protein phosphorylation	9	747	0.75	0.0014	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000328207,9606.ENSP00000332049,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,TNFRSF18,CD86,FYN,CD40,PTPN11
GO:0006959	Humoral immune response	6	268	1.02	0.0014	9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000335062,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152	IFNG,CD28,PDCD1,LOC102723407,IGHV3-16,IGHV3-43D
GO:0010605	Negative regulation of macromolecule metabolic process	17	2760	0.46	0.0014	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000324890,9606.ENSP00000329932,9606.ENSP00000346671,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950	LAG3,IL2,IFNG,HAVCR2,LGALS9B,CD28,LGALS9C,FYN,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,TIGIT,IDO1
GO:0002660	Positive regulation of peripheral tolerance induction	2	2	2.67	0.0016	9606.ENSP00000365380,9606.ENSP00000370989	FOXP3,CD274
GO:0032729	Positive regulation of interferon-gamma production	4	78	1.38	0.0016	9606.ENSP00000226730,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000378856	IL2,HAVCR2,CD276,LGALS9
GO:0032834	Positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	2	2	2.67	0.0016	9606.ENSP00000229135,9606.ENSP00000378856	IFNG,LGALS9
GO:0033277	Abortive mitotic cell cycle	2	2	2.67	0.0016	9606.ENSP00000391592,9606.ENSP00000489597	PTPN6,PTPN11
GO:0050793	Regulation of developmental process	16	2492	0.48	0.0016	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000489597,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,CD80,CD28,CD86,PDCD1,FYN,CD40,FOXP3,LGALS9,PTPN6,IL10,PTPN11,CTLA4
GO:0060370	Susceptibility to T cell mediated cytotoxicity	2	2	2.67	0.0016	9606.ENSP00000252483,9606.ENSP00000402060	NECTIN2,PVR
GO:0006910	Phagocytosis, recognition	3	26	1.73	0.0018	9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152	LOC102723407,IGHV3-16,IGHV3-43D
GO:0032703	Negative regulation of interleukin-2 production	3	27	1.72	0.0020	9606.ENSP00000203629,9606.ENSP00000312002,9606.ENSP00000365380	LAG3,HAVCR2,FOXP3
GO:0045954	Positive regulation of natural killer cell mediated cytotoxicity	3	27	1.72	0.0020	9606.ENSP00000203629,9606.ENSP00000252483,9606.ENSP00000402060	LAG3,NECTIN2,PVR
GO:0001562	Response to protozoan	3	28	1.7	0.0021	9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000412237	VTCN1,CD40,IL10
GO:0042104	Positive regulation of activated T cell proliferation	3	28	1.7	0.0021	9606.ENSP00000226730,9606.ENSP00000339477,9606.ENSP00000485129	IL2,ICOSLG,LOC102723996
GO:1902533	Positive regulation of intracellular signal transduction	10	997	0.67	0.0021	9606.ENSP00000011653,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000477713,9606.ENSP00000489597	CD4,HAVCR2,CD28,CD86,FYN,CD40,LGALS9,PTPN6,LCK,PTPN11
GO:0018108	Peptidyl-tyrosine phosphorylation	5	176	1.12	0.0022	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000346671,9606.ENSP00000391592,9606.ENSP00000477713	CD4,IL2,FYN,PTPN6,LCK
GO:0034097	Response to cytokine	9	804	0.72	0.0023	9606.ENSP00000011653,9606.ENSP00000229135,9606.ENSP00000328207,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000489597	CD4,IFNG,TNFRSF18,CD40,TNFRSF4,CD274,LGALS9,PTPN6,PTPN11
GO:0002519	Natural killer cell tolerance induction	2	3	2.5	0.0024	9606.ENSP00000312002,9606.ENSP00000378856	HAVCR2,LGALS9
GO:0030886	Negative regulation of myeloid dendritic cell activation	2	3	2.5	0.0024	9606.ENSP00000312002,9606.ENSP00000412237	HAVCR2,IL10
GO:0031401	Positive regulation of protein modification process	10	1018	0.66	0.0024	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000328207,9606.ENSP00000332049,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,TNFRSF18,CD86,FYN,CD40,FOXP3,PTPN11
GO:0042271	Susceptibility to natural killer cell mediated cytotoxicity	2	3	2.5	0.0024	9606.ENSP00000252483,9606.ENSP00000402060	NECTIN2,PVR
GO:1900100	Positive regulation of plasma cell differentiation	2	3	2.5	0.0024	9606.ENSP00000226730,9606.ENSP00000412237	IL2,IL10
GO:0016064	Immunoglobulin mediated immune response	4	95	1.3	0.0030	9606.ENSP00000365380,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152	FOXP3,LOC102723407,IGHV3-16,IGHV3-43D
GO:0045577	Regulation of B cell differentiation	3	32	1.64	0.0030	9606.ENSP00000226730,9606.ENSP00000391592,9606.ENSP00000412237	IL2,PTPN6,IL10
GO:0032642	Regulation of chemokine production	4	96	1.29	0.0032	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000378856,9606.ENSP00000412237	IFNG,HAVCR2,LGALS9,IL10
GO:0032760	Positive regulation of tumor necrosis factor production	4	101	1.27	0.0038	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000378856,9606.ENSP00000489597	IFNG,HAVCR2,LGALS9,PTPN11
GO:0050869	Negative regulation of B cell activation	3	36	1.59	0.0041	9606.ENSP00000365380,9606.ENSP00000412237,9606.ENSP00000497102	FOXP3,IL10,CTLA4
GO:0001932	Regulation of protein phosphorylation	10	1108	0.63	0.0047	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000328207,9606.ENSP00000332049,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000391592,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,TNFRSF18,CD86,FYN,CD40,PTPN6,PTPN11
GO:0070229	Negative regulation of lymphocyte apoptotic process	3	38	1.57	0.0047	9606.ENSP00000226730,9606.ENSP00000335062,9606.ENSP00000430950	IL2,PDCD1,IDO1
GO:0002677	Negative regulation of chronic inflammatory response	2	5	2.27	0.0048	9606.ENSP00000365380,9606.ENSP00000412237	FOXP3,IL10
GO:0045590	Negative regulation of regulatory T cell differentiation	2	5	2.27	0.0048	9606.ENSP00000203629,9606.ENSP00000497102	LAG3,CTLA4
GO:0006958	Complement activation, classical pathway	3	40	1.55	0.0053	9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152	LOC102723407,IGHV3-16,IGHV3-43D
GO:0032652	Regulation of interleukin-1 production	4	113	1.22	0.0056	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000378856,9606.ENSP00000412237	IFNG,HAVCR2,LGALS9,IL10
GO:0032660	Regulation of interleukin-17 production	3	41	1.54	0.0056	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000365380	IL2,IFNG,FOXP3
GO:0002861	Regulation of inflammatory response to antigenic stimulus	3	42	1.53	0.0059	9606.ENSP00000324890,9606.ENSP00000346671,9606.ENSP00000412237	CD28,FYN,IL10
GO:0071345	Cellular response to cytokine stimulus	8	711	0.72	0.0059	9606.ENSP00000011653,9606.ENSP00000229135,9606.ENSP00000328207,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000489597	CD4,IFNG,TNFRSF18,CD40,TNFRSF4,LGALS9,PTPN6,PTPN11
GO:0002517	T cell tolerance induction	2	6	2.19	0.0061	9606.ENSP00000319476,9606.ENSP00000365380	ICOS,FOXP3
GO:0002860	Positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	2	6	2.19	0.0061	9606.ENSP00000252483,9606.ENSP00000402060	NECTIN2,PVR
GO:0032687	Negative regulation of interferon-alpha production	2	6	2.19	0.0061	9606.ENSP00000312002,9606.ENSP00000412237	HAVCR2,IL10
GO:2001188	Regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	2	6	2.19	0.0061	9606.ENSP00000312002,9606.ENSP00000378856	HAVCR2,LGALS9
GO:0045058	T cell selection	3	43	1.51	0.0063	9606.ENSP00000011653,9606.ENSP00000324890,9606.ENSP00000365380	CD4,CD28,FOXP3
GO:0019221	Cytokine-mediated signaling pathway	6	369	0.88	0.0065	9606.ENSP00000011653,9606.ENSP00000229135,9606.ENSP00000328207,9606.ENSP00000368538,9606.ENSP00000391592,9606.ENSP00000489597	CD4,IFNG,TNFRSF18,TNFRSF4,PTPN6,PTPN11
GO:0030890	Positive regulation of B cell proliferation	3	45	1.5	0.0070	9606.ENSP00000226730,9606.ENSP00000361359,9606.ENSP00000368538	IL2,CD40,TNFRSF4
GO:0033003	Regulation of mast cell activation	3	45	1.5	0.0070	9606.ENSP00000252483,9606.ENSP00000378856,9606.ENSP00000391592	NECTIN2,LGALS9,PTPN6
GO:0046596	Regulation of viral entry into host cell	3	45	1.5	0.0070	9606.ENSP00000011653,9606.ENSP00000252483,9606.ENSP00000378856	CD4,NECTIN2,LGALS9
GO:0050856	Regulation of T cell receptor signaling pathway	3	45	1.5	0.0070	9606.ENSP00000252483,9606.ENSP00000391592,9606.ENSP00000477713	NECTIN2,PTPN6,LCK
GO:0045066	Regulatory T cell differentiation	2	7	2.13	0.0076	9606.ENSP00000324890,9606.ENSP00000365380	CD28,FOXP3
GO:0032102	Negative regulation of response to external stimulus	6	387	0.86	0.0082	9606.ENSP00000226730,9606.ENSP00000312002,9606.ENSP00000346671,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000412237	IL2,HAVCR2,FYN,FOXP3,LGALS9,IL10
GO:0050798	Activated T cell proliferation	2	8	2.07	0.0093	9606.ENSP00000226730,9606.ENSP00000346671	IL2,FYN
GO:0006911	Phagocytosis, engulfment	3	51	1.44	0.0098	9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152	LOC102723407,IGHV3-16,IGHV3-43D
GO:0051246	Regulation of protein metabolic process	15	2622	0.43	0.0098	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000332049,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000477713,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,CD28,TNFRSF18,CD86,FYN,CD40,FOXP3,LGALS9,PTPN6,IL10,LCK,PTPN11
GO:0002666	Positive regulation of T cell tolerance induction	2	9	2.02	0.0112	9606.ENSP00000365380,9606.ENSP00000430950	FOXP3,IDO1
GO:0035739	CD4-positive, alpha-beta T cell proliferation	2	9	2.02	0.0112	9606.ENSP00000324890,9606.ENSP00000365380	CD28,FOXP3
GO:1903900	Regulation of viral life cycle	4	139	1.13	0.0112	9606.ENSP00000011653,9606.ENSP00000252483,9606.ENSP00000324890,9606.ENSP00000378856	CD4,NECTIN2,CD28,LGALS9
GO:0002711	Positive regulation of T cell mediated immunity	3	56	1.4	0.0124	9606.ENSP00000252483,9606.ENSP00000365380,9606.ENSP00000402060	NECTIN2,FOXP3,PVR
GO:0050729	Positive regulation of inflammatory response	4	145	1.11	0.0129	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000430950	IL2,IFNG,CD28,IDO1
